fecha,finalidad,funcion,devengado
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,2364.43
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,2500.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,2846.80
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3104.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3119.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3200.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3239.82
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3300.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3350.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3457.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3480.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3740.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3800.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3860.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3867.93
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3878.87
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,3898.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4102.35
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4319.19
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4320.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4336.77
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4386.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4418.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4462.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4500.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4500.86
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4765.60
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4781.52
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4811.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4834.92
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4911.93
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4974.21
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,4999.01
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,5050.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,5313.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,5314.90
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,5470.69
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,5496.20
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,5557.52
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6069.48
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6305.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6328.17
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6590.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6800.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6850.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6900.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,6960.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,7206.41
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,7420.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,7515.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,7544.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,7910.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,8192.01
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,8280.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,8876.33
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,8907.96
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,9292.65
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,9400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,9557.37
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,10080.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,10100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,10300.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,10880.90
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11104.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11159.57
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11235.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11487.91
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11500.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11603.79
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11635.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,11870.90
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,12100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,12109.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,12381.43
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,14094.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,14192.57
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,14544.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,14718.58
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,15265.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,15680.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,16055.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,17698.72
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,17750.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,18130.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,18659.20
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,19398.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,19974.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,19988.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,20000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,20009.01
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,20334.47
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,20846.22
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,21208.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,21266.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,21699.03
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,21763.33
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,22444.14
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,22643.68
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,23365.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,23396.35
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,23695.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,24200.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,25578.45
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,25655.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,26100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,27921.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,33551.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,39981.53
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,40125.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,42026.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,42061.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,43800.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,44188.17
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,44990.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,53000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,57432.23
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,58320.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,62291.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,65070.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,66454.57
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,68415.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,74206.60
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,78272.66
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,82273.77
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,87476.48
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,94968.54
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,102104.20
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,126845.49
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,154595.85
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,171114.22
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,181295.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,181877.42
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,264297.53
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,268090.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,285088.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,297457.53
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,319588.10
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,445611.05
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,635938.86
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Alumbrado público,2337705.81
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,50.30
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,90.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,93.81
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,240.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,290.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,368.21
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,432.33
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,603.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,714.29
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,956.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,984.06
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1080.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1085.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1173.60
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1404.35
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1446.62
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1762.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1798.09
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,1882.60
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2276.19
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2414.25
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2445.20
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2625.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2764.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,2815.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3200.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3266.67
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3300.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3408.90
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3486.64
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3700.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,3867.93
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4072.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4286.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4350.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4500.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4671.14
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4675.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,4773.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,5000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,5006.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,5057.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,5200.78
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,5844.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6222.35
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6245.55
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6247.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6500.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6504.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6600.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,6818.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,7117.58
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,7841.70
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,7944.66
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,8062.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,8246.44
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,8565.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,9000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,9391.66
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,9466.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,9480.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,9802.59
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,10000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,10327.23
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,10700.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,10806.69
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,11100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,11250.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,11550.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,11592.03
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,11712.80
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,12500.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,12739.65
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,13311.67
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,13462.71
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,13908.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,14253.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,14360.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,14580.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,14606.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,15000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,15095.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,15212.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,15350.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,15511.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,15949.33
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,16505.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,17045.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,17400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,17647.43
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,18092.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,18229.21
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,18395.72
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,18427.82
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,18690.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,18902.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,19010.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,19550.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,19572.68
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,19699.10
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,19812.40
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,19825.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,20571.67
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,20626.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,20655.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,21487.44
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,22244.37
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,22400.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,22672.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,23100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,23445.38
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,23624.08
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,24024.35
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,24325.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,24857.68
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,25599.33
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,25957.27
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,25964.90
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,26630.04
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,26800.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,27204.98
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,28210.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,28580.50
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,29450.21
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,30071.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,30354.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,30988.40
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,31016.84
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,31591.24
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,32080.87
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,32100.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,32418.03
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,32877.20
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,33138.67
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,33900.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,33950.27
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,34676.19
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,35000.00
2026-08-29,VIVIENDA Y SERVICIOS COMUNITARIOS,Desarrollo comunitario,35680.58
