fecha,sector,actividad,devengado
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,154801.00
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,155427.97
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,160150.12
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,160744.23
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,161045.27
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,165248.31
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,171742.04
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,175107.73
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,176107.45
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,177439.08
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,181229.99
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,187687.40
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,193254.26
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,199761.85
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,205275.15
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,206071.22
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,206903.27
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,209738.13
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,217799.80
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,220045.87
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,223244.37
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,225295.63
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,229946.89
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,232159.83
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,233496.61
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,237246.67
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,247976.19
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,257552.75
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,262180.37
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,263132.29
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,267559.17
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,270300.31
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,280876.32
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,282267.49
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,288006.31
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,291817.34
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,294052.32
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,298707.37
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,300312.55
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,306726.39
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,309598.67
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,317793.83
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,326134.91
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,332614.00
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,334868.32
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,349093.29
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,351834.87
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,379744.14
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,380516.48
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,387069.87
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,390967.77
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,407412.61
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,441186.31
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,593984.11
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,641391.09
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,652447.92
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,678623.45
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,693584.90
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,725574.42
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,726821.74
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,758337.56
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,817206.07
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,845595.90
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,923631.45
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,962284.26
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,970124.20
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1070499.13
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1158454.52
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1315091.30
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1629882.51
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1644886.28
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1730753.05
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1769020.50
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2033574.21
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2724252.48
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2775433.27
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,3550606.95
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,5403672.24
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,5745673.19
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,7213123.57
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,13804794.01
2026-08-29,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,15508090.35
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,39179.20
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,99414.53
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,114489.64
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,147017.15
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,150010.91
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,176611.44
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,227287.84
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,253784.46
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,322088.82
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,325014.22
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,1207358.42
2026-08-29,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,8310803.10
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,17335.00
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,169754.43
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,399071.30
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,639179.56
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1108850.17
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1152796.69
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1356422.91
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1357692.26
2026-08-29,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1367395.96
2026-08-29,ADMINISTRACION GENERAL,OTROS,1200.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,3900.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,6754.04
2026-08-29,ADMINISTRACION GENERAL,OTROS,6755.33
2026-08-29,ADMINISTRACION GENERAL,OTROS,7904.64
2026-08-29,ADMINISTRACION GENERAL,OTROS,8140.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,8204.70
2026-08-29,ADMINISTRACION GENERAL,OTROS,10314.48
2026-08-29,ADMINISTRACION GENERAL,OTROS,11863.79
2026-08-29,ADMINISTRACION GENERAL,OTROS,12131.25
2026-08-29,ADMINISTRACION GENERAL,OTROS,13198.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,13748.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,14338.81
2026-08-29,ADMINISTRACION GENERAL,OTROS,18224.28
2026-08-29,ADMINISTRACION GENERAL,OTROS,18880.83
2026-08-29,ADMINISTRACION GENERAL,OTROS,19339.65
2026-08-29,ADMINISTRACION GENERAL,OTROS,19489.65
2026-08-29,ADMINISTRACION GENERAL,OTROS,20020.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,22322.50
2026-08-29,ADMINISTRACION GENERAL,OTROS,23373.60
2026-08-29,ADMINISTRACION GENERAL,OTROS,24271.60
2026-08-29,ADMINISTRACION GENERAL,OTROS,24494.47
2026-08-29,ADMINISTRACION GENERAL,OTROS,26168.92
2026-08-29,ADMINISTRACION GENERAL,OTROS,26574.25
2026-08-29,ADMINISTRACION GENERAL,OTROS,33261.87
2026-08-29,ADMINISTRACION GENERAL,OTROS,35588.01
2026-08-29,ADMINISTRACION GENERAL,OTROS,36581.34
2026-08-29,ADMINISTRACION GENERAL,OTROS,36686.73
2026-08-29,ADMINISTRACION GENERAL,OTROS,37429.57
2026-08-29,ADMINISTRACION GENERAL,OTROS,37581.93
2026-08-29,ADMINISTRACION GENERAL,OTROS,39349.05
2026-08-29,ADMINISTRACION GENERAL,OTROS,40389.40
2026-08-29,ADMINISTRACION GENERAL,OTROS,40897.09
2026-08-29,ADMINISTRACION GENERAL,OTROS,41134.85
2026-08-29,ADMINISTRACION GENERAL,OTROS,41887.39
2026-08-29,ADMINISTRACION GENERAL,OTROS,43074.70
2026-08-29,ADMINISTRACION GENERAL,OTROS,43514.22
2026-08-29,ADMINISTRACION GENERAL,OTROS,43583.07
2026-08-29,ADMINISTRACION GENERAL,OTROS,44969.76
2026-08-29,ADMINISTRACION GENERAL,OTROS,45008.70
2026-08-29,ADMINISTRACION GENERAL,OTROS,45035.45
2026-08-29,ADMINISTRACION GENERAL,OTROS,50584.62
2026-08-29,ADMINISTRACION GENERAL,OTROS,52003.22
2026-08-29,ADMINISTRACION GENERAL,OTROS,52156.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,52233.91
2026-08-29,ADMINISTRACION GENERAL,OTROS,52488.20
2026-08-29,ADMINISTRACION GENERAL,OTROS,53940.59
2026-08-29,ADMINISTRACION GENERAL,OTROS,55168.15
2026-08-29,ADMINISTRACION GENERAL,OTROS,55421.34
2026-08-29,ADMINISTRACION GENERAL,OTROS,56982.99
2026-08-29,ADMINISTRACION GENERAL,OTROS,57577.07
2026-08-29,ADMINISTRACION GENERAL,OTROS,60820.83
2026-08-29,ADMINISTRACION GENERAL,OTROS,64399.23
2026-08-29,ADMINISTRACION GENERAL,OTROS,64472.91
2026-08-29,ADMINISTRACION GENERAL,OTROS,65186.83
2026-08-29,ADMINISTRACION GENERAL,OTROS,66828.78
2026-08-29,ADMINISTRACION GENERAL,OTROS,72381.51
2026-08-29,ADMINISTRACION GENERAL,OTROS,77424.58
2026-08-29,ADMINISTRACION GENERAL,OTROS,79573.77
2026-08-29,ADMINISTRACION GENERAL,OTROS,80079.45
2026-08-29,ADMINISTRACION GENERAL,OTROS,81110.95
2026-08-29,ADMINISTRACION GENERAL,OTROS,81501.06
2026-08-29,ADMINISTRACION GENERAL,OTROS,82633.05
2026-08-29,ADMINISTRACION GENERAL,OTROS,82750.26
2026-08-29,ADMINISTRACION GENERAL,OTROS,84400.19
2026-08-29,ADMINISTRACION GENERAL,OTROS,84595.50
2026-08-29,ADMINISTRACION GENERAL,OTROS,92026.46
2026-08-29,ADMINISTRACION GENERAL,OTROS,96467.22
2026-08-29,ADMINISTRACION GENERAL,OTROS,97475.37
2026-08-29,ADMINISTRACION GENERAL,OTROS,99290.34
2026-08-29,ADMINISTRACION GENERAL,OTROS,103184.66
2026-08-29,ADMINISTRACION GENERAL,OTROS,104237.89
2026-08-29,ADMINISTRACION GENERAL,OTROS,108792.60
2026-08-29,ADMINISTRACION GENERAL,OTROS,108841.29
2026-08-29,ADMINISTRACION GENERAL,OTROS,109970.36
2026-08-29,ADMINISTRACION GENERAL,OTROS,113058.47
2026-08-29,ADMINISTRACION GENERAL,OTROS,113259.77
2026-08-29,ADMINISTRACION GENERAL,OTROS,114449.91
2026-08-29,ADMINISTRACION GENERAL,OTROS,116661.57
2026-08-29,ADMINISTRACION GENERAL,OTROS,117076.31
2026-08-29,ADMINISTRACION GENERAL,OTROS,118707.59
2026-08-29,ADMINISTRACION GENERAL,OTROS,120610.55
2026-08-29,ADMINISTRACION GENERAL,OTROS,122252.30
2026-08-29,ADMINISTRACION GENERAL,OTROS,124994.58
2026-08-29,ADMINISTRACION GENERAL,OTROS,127213.99
2026-08-29,ADMINISTRACION GENERAL,OTROS,130283.19
2026-08-29,ADMINISTRACION GENERAL,OTROS,139840.67
2026-08-29,ADMINISTRACION GENERAL,OTROS,140579.24
2026-08-29,ADMINISTRACION GENERAL,OTROS,152186.26
2026-08-29,ADMINISTRACION GENERAL,OTROS,153678.24
2026-08-29,ADMINISTRACION GENERAL,OTROS,154747.56
2026-08-29,ADMINISTRACION GENERAL,OTROS,156928.59
2026-08-29,ADMINISTRACION GENERAL,OTROS,158974.51
2026-08-29,ADMINISTRACION GENERAL,OTROS,166321.06
2026-08-29,ADMINISTRACION GENERAL,OTROS,167897.25
2026-08-29,ADMINISTRACION GENERAL,OTROS,175011.88
2026-08-29,ADMINISTRACION GENERAL,OTROS,189893.22
2026-08-29,ADMINISTRACION GENERAL,OTROS,190453.38
2026-08-29,ADMINISTRACION GENERAL,OTROS,196065.48
2026-08-29,ADMINISTRACION GENERAL,OTROS,203509.63
2026-08-29,ADMINISTRACION GENERAL,OTROS,203879.51
2026-08-29,ADMINISTRACION GENERAL,OTROS,213374.43
2026-08-29,ADMINISTRACION GENERAL,OTROS,213922.14
2026-08-29,ADMINISTRACION GENERAL,OTROS,217827.68
2026-08-29,ADMINISTRACION GENERAL,OTROS,220859.72
2026-08-29,ADMINISTRACION GENERAL,OTROS,223974.10
2026-08-29,ADMINISTRACION GENERAL,OTROS,230385.11
2026-08-29,ADMINISTRACION GENERAL,OTROS,237215.81
2026-08-29,ADMINISTRACION GENERAL,OTROS,238570.35
2026-08-29,ADMINISTRACION GENERAL,OTROS,301660.01
2026-08-29,ADMINISTRACION GENERAL,OTROS,304010.33
2026-08-29,ADMINISTRACION GENERAL,OTROS,312195.74
2026-08-29,ADMINISTRACION GENERAL,OTROS,319868.74
2026-08-29,ADMINISTRACION GENERAL,OTROS,360667.86
2026-08-29,ADMINISTRACION GENERAL,OTROS,380931.14
2026-08-29,ADMINISTRACION GENERAL,OTROS,425902.33
2026-08-29,ADMINISTRACION GENERAL,OTROS,428705.74
2026-08-29,ADMINISTRACION GENERAL,OTROS,442334.29
2026-08-29,ADMINISTRACION GENERAL,OTROS,513946.83
2026-08-29,ADMINISTRACION GENERAL,OTROS,514392.51
2026-08-29,ADMINISTRACION GENERAL,OTROS,614019.69
2026-08-29,ADMINISTRACION GENERAL,OTROS,720797.42
2026-08-29,ADMINISTRACION GENERAL,OTROS,729144.30
2026-08-29,ADMINISTRACION GENERAL,OTROS,759996.52
2026-08-29,ADMINISTRACION GENERAL,OTROS,812704.51
2026-08-29,ADMINISTRACION GENERAL,OTROS,824667.76
2026-08-29,ADMINISTRACION GENERAL,OTROS,1141699.17
2026-08-29,ADMINISTRACION GENERAL,OTROS,1282186.54
2026-08-29,ADMINISTRACION GENERAL,OTROS,1609824.59
2026-08-29,ADMINISTRACION GENERAL,OTROS,1735516.19
2026-08-29,ADMINISTRACION GENERAL,OTROS,1768105.00
2026-08-29,ADMINISTRACION GENERAL,OTROS,1985948.46
2026-08-29,ADMINISTRACION GENERAL,OTROS,2052248.32
2026-08-29,ADMINISTRACION GENERAL,OTROS,2054096.90
2026-08-29,ADMINISTRACION GENERAL,OTROS,2116929.75
2026-08-29,ADMINISTRACION GENERAL,OTROS,2157371.98
2026-08-29,ADMINISTRACION GENERAL,OTROS,2196350.88
2026-08-29,ADMINISTRACION GENERAL,OTROS,2305848.34
2026-08-29,ADMINISTRACION GENERAL,OTROS,2360532.07
2026-08-29,ADMINISTRACION GENERAL,OTROS,2436574.95
2026-08-29,ADMINISTRACION GENERAL,OTROS,2713165.47
2026-08-29,ADMINISTRACION GENERAL,OTROS,2718867.66
2026-08-29,ADMINISTRACION GENERAL,OTROS,2817765.20
2026-08-29,ADMINISTRACION GENERAL,OTROS,3319741.09
2026-08-29,ADMINISTRACION GENERAL,OTROS,3354174.62
2026-08-29,ADMINISTRACION GENERAL,OTROS,3475342.37
2026-08-29,ADMINISTRACION GENERAL,OTROS,4118099.17
2026-08-29,ADMINISTRACION GENERAL,OTROS,6158110.08
2026-08-29,ADMINISTRACION GENERAL,OTROS,6751465.79
2026-08-29,ADMINISTRACION GENERAL,OTROS,7067903.79
2026-08-29,ADMINISTRACION GENERAL,OTROS,7827089.13
2026-08-29,ADMINISTRACION GENERAL,OTROS,11789993.80
2026-08-29,ADMINISTRACION GENERAL,OTROS,19376711.12
2026-08-29,ADMINISTRACION GENERAL,OTROS,19388305.38
2026-08-29,ADMINISTRACION GENERAL,OTROS,31320241.08
2026-08-29,ADMINISTRACION GENERAL,OTROS,74817436.35
2026-08-29,ADMINISTRACION GENERAL,OTROS,86975554.12
2026-08-29,ADMINISTRACION GENERAL,RELACIONES EXTERIORES,154629.80
2026-08-29,ADMINISTRACION GENERAL,RELACIONES EXTERIORES,8591057.75
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,18050.34
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,18218.59
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,22814.95
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,38034.65
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,40813.75
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,49434.63
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,58366.61
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,70423.69
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,85925.76
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,95244.56
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,100956.23
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,101651.81
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,119995.79
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,125158.10
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,126444.33
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,148566.31
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,218450.52
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,221177.41
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,226827.92
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,251468.04
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,322543.00
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,405072.79
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,600940.63
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,951691.71
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1097982.41
2026-08-29,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1310737.77
2026-08-29,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),11562.77
2026-08-29,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),27141.60
2026-08-29,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),316697.87
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,1783.52
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,18000.00
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,131597.46
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,241698.97
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,385701.43
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,929747.60
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,1121419.24
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,4869953.20
2026-08-29,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,6221175.06
2026-08-29,AGROPECUARIO,DESARROLLO APICOLA,318.93
2026-08-29,AGROPECUARIO,DESARROLLO APICOLA,1740.81
2026-08-29,AGROPECUARIO,DESARROLLO APICOLA,39280.59
2026-08-29,AGROPECUARIO,DRENAJES,29835.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,3085.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,3695.33
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,3800.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,4500.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,5300.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,5378.57
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,6388.80
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,6600.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,7186.67
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,7300.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,8668.28
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,11410.04
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,11475.87
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,13224.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,17445.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,19992.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,20482.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,22159.41
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,26700.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,35974.29
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,62442.93
2026-08-29,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,70111.51
2026-08-29,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,3663.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,7292.57
2026-08-29,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,10186.00
2026-08-29,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,15030.00
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,58.17
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,127.20
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,252.72
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,843.94
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,982.50
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,3364.67
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,4715.00
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,5895.00
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,7500.00
2026-08-29,AGROPECUARIO,EXTENSION Y CAPACITACION,11176.45
