fecha,grupo,partida,devengado
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,47569.8
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,53080.0
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,60444.0
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,62878.82
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,68850.0
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,96612.0
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,112892.91
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,125695.95
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,162918.5
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,179418.0
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,324800.0
2026-08-12,MATERIALES Y SUMINISTROS,Confecciones Textiles,1248900.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",70.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",83.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",100.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",118.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",132.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",192.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",240.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",240.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",271.5
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",300.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",300.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",309.4
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",310.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",320.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",320.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",324.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",326.09
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",340.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",342.3
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",404.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",420.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",462.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",472.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",540.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",575.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",600.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",640.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",737.5
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",780.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",800.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",830.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",848.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",900.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",900.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",934.5
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",980.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",990.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1000.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1014.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1027.6
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1183.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1200.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1258.1
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1350.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1404.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1434.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1760.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1900.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1937.8
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",1989.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",2100.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",2125.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",2305.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",3720.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",3970.3
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4000.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4324.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4380.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4397.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4450.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4674.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",4737.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",5600.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",9356.05
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",15200.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",15905.499999999996
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",17185.699999999997
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",17749.98
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",18400.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",18842.4
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",18991.75
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",19944.5
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",26506.59999999999
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",27081.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",33484.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",49710.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",49874.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",52152.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",82113.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",155040.0
2026-08-12,MATERIALES Y SUMINISTROS,"HILADOS, TELAS, FIBRAS Y ALGODÓN ",207672.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,13.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,20.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,20.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,26.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,52.18
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,55.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,58.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,60.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,60.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,63.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,63.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,80.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,96.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,106.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,110.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,124.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,126.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,130.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,150.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,150.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,151.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,159.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,160.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,215.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,240.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,250.3900000000001
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,251.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,280.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,284.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,295.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,330.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,350.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,371.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,379.6999999999998
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,399.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,409.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,414.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,420.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,481.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,490.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,493.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,510.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,540.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,580.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,582.0799999999999
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,584.4
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,610.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,620.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,624.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,642.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,653.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,680.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,690.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,730.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,738.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,760.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,769.8
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,773.48
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,789.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,808.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,810.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,816.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,825.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,900.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,910.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,916.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,969.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,970.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,980.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1000.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1082.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1100.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1100.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1154.85
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1165.4
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1196.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1297.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1362.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1400.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1400.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1425.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1430.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1500.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1500.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1500.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1540.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1565.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1575.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1580.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1620.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1750.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1802.61
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1827.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1862.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1962.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1970.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,1995.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2005.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2019.7
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2027.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2055.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2070.9300000000003
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2267.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2358.5
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2378.5
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2524.5
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2525.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2706.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2783.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2800.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2804.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2820.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2840.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,2980.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3030.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3096.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3135.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3183.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3190.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3190.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3273.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3324.8
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3343.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3344.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3350.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3387.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3480.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3519.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3576.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3580.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3600.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,3696.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4008.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4079.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4183.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4210.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4241.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4318.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4535.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4640.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4748.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,4768.25
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5058.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5108.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5247.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5371.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5396.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5610.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,5766.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,6309.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,6440.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,6822.640000000001
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,7598.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,7659.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,7844.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,8154.950000000001
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,8225.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,8681.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,8695.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,8757.4
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9131.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9185.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9445.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9636.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9718.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9744.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9911.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,9919.42
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,10000.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,10000.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,10285.2
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,11000.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,11075.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,11408.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,11969.74
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,11997.75
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,12375.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,12638.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,12657.7
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,12910.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,12930.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,12978.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,13070.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,14139.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,14173.75
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,14225.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,14495.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,15156.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,15283.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,15535.0
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,15955.65
2026-08-12,MATERIALES Y SUMINISTROS,Herramientas Menores,16073.0
