id,municipio,departamento,gestion,mes_reporte,sector,subsector,detalle_obra,fuente_bs,contraparte_bs,mdprya_bs,inversion_total,programa,entidad_financiadora,entidad_ejecutora,beneficiarios,codigo_ine,nombre_geo,departamento_geo,provincia,fecha_inicio_orden_proceder,fecha_conclusion,plazo_ejecucion,comunidades,estado_inicio,estado_preinversion,estado_ejecucion,estado_paralizado,estado_recepcion_provisional,estado_entrega_definitiva,estado_licitacion,estado_conclusion,avance_fisico_porcentaje,avance_financiero_porcentaje,fecha_tentativa_inauguracion,detalle_obra_proyecto,hectareas_conexiones_atendidas,empresa_constructora,empresa_supervisora,viceministerio,sisin_web
81514,VILLAZON,POTOSí,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIFICADO PARCELARIO EN EL SIST. DE RIEGO BERQUE MUNICIPIO VILLAZON Potosí,602483.04,0.00,0.00,602483.04,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,18,,,,,2024-10-24,2026-08-10,700,BERQUE,,,X,,,,,,0.00,87.30,,,18.00,SOL TOTAL,,VRHRAPySB,TPP00860000032
81941,VILLAZON,POTOSí,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIFICADO PARCELARIO EN EL SIST. DE RIEGO EL TAMBO MUNICIPIO VILLAZON - Potosí,401655.36,0.00,0.00,401655.36,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,12,,,,,2024-10-24,2026-08-10,700,EL TAMBO,,,X,,,,,,75.00,87.30,,,12.00,SOL TOTAL,,VRHRAPySB,TPP00860000036
81311,VILLAZON,POTOSí,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIFICADO PARCELARIO EN EL SIST. DE RIEGO CALAHOYO MUNICIPIO VILLAZON - Potosí,669425.60,0.00,0.00,669425.60,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,20,,,,,2024-10-24,2026-08-10,700,CALAHOYO,,,X,,,,,,75.00,88.55,,,20.00,SOL TOTAL,,VRHRAPySB,TPP00860000033
80385,VILLAZON,POTOSí,2026,8,AGROPECUARIO,RIEGO,IMPLEMENTACIÓN DEL SISTEMA DE RIEGO TECNIFICADO PARCELARIO EN EL SISTEMA DE RIEGO CHAQUICOCHA,796616.46,0.00,0.00,796616.46,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,30,,,,,2024-10-24,2026-08-10,700,CHAQUICOCHA,,,X,,,,,,0.00,20.67,,El sistema se encuentra catalogado. Actualmente se esta a la espera de la inscripcion de presupuesto el inicio de actividades.,30.00,SOL TOTAL,,VRHRAPySB,TPP-0041-0000013
80985,VILLAZON,POTOSí,2026,8,AGROPECUARIO,RIEGO,IMPLEMENTACIÓN DEL SISTEMA DE RIEGO TECNIFICADO PARCELARIO EN EL SISTEMA DE RIEGO CORRAL BLANCO,596524.56,0.00,0.00,596524.56,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,23,,,,,2024-10-24,2026-08-10,700,CORRAL BLANCO,,,X,,,,,,0.00,22.51,,El sistema se encuentra catalogado. Actualmente se esta a la espera de la inscripcion de presupuesto el inicio de actividades.,23.00,SOL TOTAL,,VRHRAPySB,TPP-0041-0000016
79654,VILLAZON,POTOSí,2026,8,AGROPECUARIO,PECUARIA,INCREMENTO A LA PRODUCCIÓN A TRAVÉS DE LA CONSTRUCCIÓN DE APRISCOS TIPO COBERTIZO PARA GANADO MAYOR Y MENOR EN LAS COMUNIDADES DEL MUNICIPIO DE...,1998943.04,163503.00,0.00,2162446.04,FDI,FDI,GAM VILLAZÓN,58,,,,,2025-07-02,2026-01-30,357,"BERQUE, CASIRA GRANDE, CASIRA CHICA, TICKA CANCHA, QUICHINA, CHIPIHUAYCO, SARCARI, CALAHOYO, CHAGUA, VILLA ROSARIO, QUESERA, CUARTOS, LAMPAYA, MOJO, HUMI, CAPTOLA, MORAYA, LA HOYADA, QUELLAJAS, SOCOCHA, YANALPA, HORNOS, SALITRE",,,,,X,,,,100.00,0.00,,"Desarrollar la productividad ovina y caprina, a través de la construcción de infraestructura productiva (apriscos tipo cobertizos),...",0.00,,,VDAyDI,TPP-1537-0000004
80596,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,IMPLEMENTACION DE MALLAS ANTIGRANIZO Y SENSOR DE TEMPERATURA PARA LA PROTECCION DEL CULTIVO DE DURAZNO CON ENFOQUE DE ADAPTACION AL CAMBIO CLIMATICO...,288088.00,86426.40,0.00,374514.40,ACCESOS RURAL,FIDA,APROCAM,28,051501,Villazón,Potosí,Modesto Omiste,2026-10-07,2026-12-14,157,Comunidad de Chosconty,,,X,,,,,,0.00,0.00,2026-12-14,"Fortalecer la resiliencia climática de la comunidad de Chosconty, del municipio de Villazón, mediante la implementación de mallas antigranizo,...",4.50,,,VDAyDI,
80539,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y DE LA COMERCIALIZACIÓN DE SEMILLA DE PAPA POR LA ASOCIACIÓN AGROPECUARIA EL SAUSAL LAMPAYA (A.A.SA.L.) -...,587425.00,231375.00,0.00,818800.00,PAR III,Banco Mundial,EMPODERAR,28,051501,Villazón,Potosí,Modesto Omiste,2024-01-07,2026-01-07,730,Lampaya,,,X,,,,,,66.00,71.00,,La asociación Sausal incrementara su volumen de producción de 98 tn a 195 tn además de consolidar un agente de mercado entre la asociación y...,14.00,,,VDAyDI,
80194,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,IMPLEMENTACION DE MALLAS ANTIGRANIZO Y SENSOR DE TEMPERATURA PARA LA PROTECCION DEL CULTIVO DE DURAZNO CON ENFOQUE DE ADAPTACION AL CAMBIO CLIMATICO...,349860.00,104958.00,0.00,454818.00,ACCESOS RURAL,FIDA,APROCAM,34,051501,Villazón,Potosí,Modesto Omiste,2026-10-07,2026-12-14,157,SAN PEDRO DE SOCOCHA,,,X,,,,,,0.00,0.00,2026-12-14,"Fortalecer la resiliencia climática de la comunidad de San Pedro de Sococha, del municipio de Villazón, mediante la implementación de mallas...",3.50,,,VDAyDI,
81218,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"CONSTRUCCION DE CARPAS SOLARES PARA LA PRODUCCION DE HORTALIZAS (TOMATE) EN LA COMUNIDAD QUESERA, MUNICIPIO DE VILLAZON",325500.00,168457.56,0.00,493957.56,PAR III,Banco Mundial,EMPODERAR,21,051501,Villazón,Potosí,Modesto Omiste,2025-05-19,2026-10-19,518,Quesera,,,X,,,,,,61.00,66.00,,"""El proyecto, priorizado por la comunidad, propone la construcción de carpas solares para la producción de hortalizas, con el fin de mejorar la...",0.00,,,VDAyDI,
80648,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION DE MANZANA EN LA COMUNIDAD CAQUETUYA, MUNICIPIO DE VILLAZON",418500.00,66123.10,0.00,484623.10,PAR III,Banco Mundial,EMPODERAR,27,051501,Villazón,Potosí,Modesto Omiste,2025-03-01,2026-03-07,546,KAKETUYA -SUB SAGNASTI,,,X,,,,,,81.00,86.00,,"""El subproyecto de implementacion de cosecha de agua ha sido priorizado por la comunidad, con el objetivo de mejorar el suministro de agua para la...",0.00,,,VDAyDI,
81570,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,Pecuario,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACION DE CARNE OVINA, EN LA COMUNIDAD DE CERRO REDONDO - MUNICIPIO DE VILLAZON, PARA CUMPLIR EL...",351175.18,113230.82,0.00,464406.00,PAR III,Banco Mundial,EMPODERAR,17,051501,Villazón,Potosí,Modesto Omiste,2024-01-07,2026-01-07,730,Cerro Redondo,,,X,,,,,,69.00,74.00,,Crianza tecnificad de ovino a través de mejoramiento de Apriscos en cerramientos de áreas para la siembra de forraje con riego tecnificado y...,0.00,,,VDAyDI,
80538,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACION DE DURAZNO POR COMUNIDAD DE SOCOCHA - MUNICIPIO DE VILLAZÓN.,587605.00,158975.00,0.00,746580.00,PAR III,Banco Mundial,EMPODERAR,28,051501,Villazón,Potosí,Modesto Omiste,2024-01-07,2026-01-07,730,Sococha,,,X,,,,,,73.00,78.00,,"Plantación de nuevas parcelas de Durazno, con mejoramiento de nuevas variedades, con sistema de protección de mallas antigranizo, ante el cambio...",2.00,,,VDAyDI,
80741,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"CONSTRUCCION DE CARPAS SOLARES PARA LA PRODUCCION DE HORTALIZAS (TOMATE) EN LA COMUNIDAD ESQUILOMA, MUNICIPIO DE VILLAZON",403000.00,208590.46,0.00,611590.46,PAR III,Banco Mundial,EMPODERAR,26,051501,Villazón,Potosí,Modesto Omiste,2025-05-19,2026-10-19,518,ESQUILOMA,,,X,,,,,,61.00,66.00,,"""El subproyecto, priorizado por la comunidad, propone la construcción de carpas solares para la producción de hortalizas, con el fin de mejorar...",0.00,,,VDAyDI,
80537,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y DE LA COMERCIALIZACION DE HORTALIZAS DE HOJA POR LA COMUNIDAD CUARTOS - MUNICIPIO DE VILLAZÓN, PARA CUMPLIR...",583005.00,231959.00,0.00,814964.00,PAR III,Banco Mundial,EMPODERAR,28,051501,Villazón,Potosí,Modesto Omiste,2024-01-07,2026-01-07,730,Cuartos,,,X,,,,,,66.00,71.00,,La Comunidad incrementara el numero de cosechas de hortalizas de hoja al año de 1(tradicional) a 4 (2 tempranos y 2 tardías) entregando en...,0.68,,,VDAyDI,
80459,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,Pecuario,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACION DE LECHE CAPRINA, EN LA COMUNIDAD DE SAGNASTI - MUNICIPIO DE VILLAZON, PARA CUMPLIR EL...",608086.00,152059.00,0.00,760145.00,PAR III,Banco Mundial,EMPODERAR,29,051501,Villazón,Potosí,Modesto Omiste,2024-01-07,2026-01-07,730,Sagnasti,,,X,,,,,,72.00,77.00,,"La Comunidad Incrementara en la producción de leche con la implementación y construcción de Apricos, Cerramientos de areas y construcción de...",0.00,,,VDAyDI,
80207,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,Pecuario,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACION DE LECHE CAPRINA, EN LA COMUNIDAD AGROGANADERA DE CALDERILLA - MUNICIPIO DE VILLAZON, PARA...",692032.00,173126.00,0.00,865158.00,PAR III,Banco Mundial,EMPODERAR,33,051501,Villazón,Potosí,Modesto Omiste,2024-01-07,2026-01-07,730,Calderilla,,,X,,,,,,75.00,80.00,,"La Comunidad Incrementara en la producción de leche con la implementación de Apriscos, cerramientos de áreas y construcción heniles, disminuir...",0.00,,,VDAyDI,
80740,VILLAZóN,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"CONSTRUCCION DE CARPAS SOLARES PARA LA PRODUCCION DE HORTALIZAS (TOMATE) EN LA COMUNIDAD DE VILLA ROSARIO, MUNICIPIO DE VILLAZON",403000.00,208590.46,0.00,611590.46,PAR III,Banco Mundial,EMPODERAR,26,051501,Villazón,Potosí,Modesto Omiste,2025-05-19,2026-10-19,518,Villa Rosario,,,X,,,,,,61.00,66.00,,"""El subproyecto, priorizado por la comunidad, propone la construcción de carpas solares para la producción de hortalizas, con el fin de mejorar...",0.00,,,VDAyDI,
79517,VILLA ZUDANEZ (TACOPAYA),CHUQUISACA,2026,8,AGROPECUARIO,AGRICOLA,IMPLEMENTACION DE ATAJADOS PARA RIEGO MEDIANTE LA ADQUISICION DE MAQUINARIA PESADA PARA EL MUNICIPIO DE ZUDAÑEZ,1500000.00,2453812.05,0.00,3953812.05,FDI,FDI,GAM VILLA ZUDAÑEZ (TACOPAYA),93,,,,,2024-10-22,2026-09-27,705,"Tipa Tipa, Pata Torcoco, Pucarillo, Sundur Huasi, Tejas",,,X,,,,,,80.00,0.00,,"Adquirir maquinaria pesada especializada para la construcción eficiente y sostenible de atajados en el municipio de Zudañez, con el propósito...",0.00,,,VDAyDI,11080014300000
81942,VINTO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE TOMATE - ASOCIACION DE PRODUCTORES DE FLORES Y HORTALIZAS ANOCARAIRE (APFHA),241280.00,60320.00,0.00,301600.00,PAR III,Banco Mundial,EMPODERAR,12,030904,Vinto,Cochabamba,Quillacollo,2025-10-03,2026-12-31,661,ANOCARAIRE,,,X,,,,,,72.00,77.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA ENTREGA DE LA PRODUCCION DE TOMATE AL AGENTE DE MERCADO PARA SU COMERCIALIZACION,0.38,,,VDAyDI,
79196,VINTO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,ADQUISICION DE MAQUINARIA PESADA PARA LA CONSTRUCCION DE ATAJADOS FORTALECIENDO LA PRODUCCION AGRICOLA EN COMUNIDADES DEL MUNICIPIO DE VINTO,2500000.00,1438655.16,0.00,3938655.16,FDI,FDI,GAM VINTO,375,030904,Vinto,Cochabamba,Quillacollo,2024-09-18,2026-08-31,712,"Junta Vecinal Thiomoco, Sind. Agrario Coachaca Grande, Sind. Agrario Vilomilla, Sind. Agrario Phalta Pampa, Sind. Agrario Huaracani, Sind. Agrario Calatrancani, Sind. Agrario Llave Chico, Sind. Agrario Chinchilla",,,X,,,,,,68.00,0.00,,"Adquisición de maquinaria pesada (excavadora y retroexcavadora), implementar infraestructura que optimicen el almacenamiento de agua para la...",0.00,,,VDAyDI,13050131400000
79499,VITICHE,POTOSí,2026,8,RECURSOS HÍDRICOS,RIEGO,CONST. REPRESA ÑOQUEJZA DISTRITO YAWISLA,18047895.27,4101973.82,0.00,22149869.09,PRESAS,OFID,EMAGUA,100,,,,,2022-11-14,2025-02-28,837,ÑOQUEJZA YAWISLA,,,,,,X,,,100.00,97.39,,"Elevar la calidad de vida y los ingresos económicos de las familias beneficiarias del REPRESA ÑOQUEJZA DISTRITO YAWISLA, mejorando las actuales...",90.74,ASOCIACION ACCIDENTAL FORTALEZA,ASOCIACION ACCIDENTAL INGENIEROS ASOCIADOS,VRHRAPySB,0253-12375-00000
80187,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"Incremento de la capacidad productiva y de la comercialización de durazno por la comunidad de Kehuaca chica, para cumplir el acuerdo de negocio.",498092.59,151176.88,0.00,649269.47,PAR III,Banco Mundial,EMPODERAR,34,050602,Vitichi,Potosí,Nor Chichas,2025-03-17,2026-08-30,531,Kehuaca Chica,,,X,,,,,,32.00,37.00,,"INCREMENTAR LA CANTIDAD DE PRODUCCION DE DURAZNO, ENTREGANDO UN PRODUCTO DE CALIDAD AL COMPRADOR, A PRECIOS VIGENTES EN EL MERCADO LOCAL Y EXTERIOR.",5.10,,,VDAyDI,
80489,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION DE HORTALIZAS EN LA COMUNIDAD AYOMA ALTA, MUNICIPIO DE VITICHI.",449500.00,71021.06,0.00,520521.06,PAR III,Banco Mundial,EMPODERAR,29,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Ayoma Alta,,,X,,,,,,81.00,86.00,,(en blanco),0.00,,,VDAyDI,
80183,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"CONSTRUCCION DE CARPAS SOLARES PARA LA PRODUCCION DE HORTALIZAS EN LA COMUNIDAD MOLLE GRANDE, MUNICIPIO DE VITICHI.",542500.00,357065.92,0.00,899565.92,PAR III,Banco Mundial,EMPODERAR,34,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Molle Grande,,,X,,,,,,55.00,60.00,,CONSTRUCCION DE CARPAS SOLARES FAMILIARES,0.00,,,VDAyDI,
79786,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"Incremento de la capacidad productiva y  la comercialización de durazno por la Asociacion de Mujeres Artesanas Emprendedoras-INTI PALLAY "" AMARE-IP""...",801836.21,250800.00,0.00,1052636.21,PAR III,Banco Mundial,EMPODERAR,47,050602,Vitichi,Potosí,Nor Chichas,2025-03-17,2026-08-30,531,"Calvi, Yurack Cancha, Tucpacha Y Gelchi",,,X,,,,,,67.00,72.00,,Mejorar la producción de durazno con el manejo de producción a través de la tecnificación.,13.50,,,VDAyDI,
81009,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE HUERTOS FRUTALES DE MANZANA EN LA COMUNIDAD  DE TOTOCA, MUNICIPIO DE VITICHI",356500.00,92668.44,0.00,449168.44,PAR III,Banco Mundial,EMPODERAR,23,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Totoca,,,X,,,,,,74.00,79.00,,PLANTACION DE FRUTALES DE MANZANA CON VARIABLES MEJORADAS,0.00,,,VDAyDI,
80536,VITICHI,POTOSí,2026,8,AGROPECUARIO,Pecuario,"Incremento de la Capacidad Productiva y Comercialización de Queso de Cabra por la Comunidad Ayoma Baja del municipio de Vitichi, Para cumplir el...",587474.00,148276.00,0.00,735750.00,PAR III,Banco Mundial,EMPODERAR,28,050602,Vitichi,Potosí,Nor Chichas,2024-01-07,2026-01-07,730,Ayoma Baja,,,X,,,,,,71.00,76.00,,"LA COMUNIDAD DE AYOMA BAJA INCREMENTARA LA CANTIDAD Y CALIDAD DE PRODUCCION DE QUESO ENTREGANDO N PRODUCTO DE CALIDAD AL COMPRADOR, A PRECIOS...",0.00,,,VDAyDI,
80913,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE HUERTOS FRUTALES DE MANZANA EN LA COMUNIDAD PALCA DE FLORES, MUNICIPIO DE VITICHI.",241800.00,59977.50,0.00,301777.50,PAR III,Banco Mundial,EMPODERAR,24,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Palca De Flores,,,X,,,,,,75.00,80.00,,AMPLIACION DE FRUTALES DE MANZANA PALCA DE FLORES,0.00,,,VDAyDI,
80171,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION DE HORTALIZAS EN LA COMUNIDAD DE SAN JOSE CAISILLA, MUNICIPIO DE VITICHI",342550.01,115737.94,0.00,458287.95,PAR III,Banco Mundial,EMPODERAR,34,050602,Vitichi,Potosí,Nor Chichas,2024-02-12,2026-02-07,577,Caisilla,,,X,,,,,,81.00,86.00,,"Implementación de infraestructura para la cosecha de agua que permita incrementar y diversificar la producción agrícola, dotando a la comunidad...",0.00,,,VDAyDI,
80914,VITICHI,POTOSí,2026,8,AGROPECUARIO,Pecuario,"CONSTRUCCIÓN DE CORRALES PARA LA CRIANZA DE CERDOS EN LA COMUNIDAD PALCA DE FLORES, MUNICIPIO DE VITICHI.",130200.00,94661.75,0.00,224861.75,PAR III,Banco Mundial,EMPODERAR,24,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Palca De Flores,,,X,,,,,,53.00,58.00,,"Constrccion de corrales para ganado porcino, 4 cabezas de ganado por corral de ladrillo con cubierta de calamina y cerco de malla olimpica.",0.00,,,VDAyDI,
80535,VITICHI,POTOSí,2026,8,AGROPECUARIO,Pecuario,"Incremento de la Capacidad Productiva y Comercialización de Queso de Cabra por la Comunidad de Toquenza del municipio de Vitichi, Para cumplir el...",579499.99,206504.01,0.00,786004.00,PAR III,Banco Mundial,EMPODERAR,28,050602,Vitichi,Potosí,Nor Chichas,2024-01-07,2026-01-07,730,Toquenza,,,X,,,,,,65.00,70.00,,"LA COMUNIDAD DE TOQUEZA INCREMENTARA LA PRODUCCION DE LECHE DE CAPRINO Y POR ENDE EL QUESO, ENTREGANDO UN PRODUCTO DE CALIDAD AL COMPRADOR DENTRO...",0.00,,,VDAyDI,
79944,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION DE HORTALIZAS EN LA COMUNIDAD  DE CHINCHOLA, MUNICIPIO DE VITICHI",620000.00,97960.07,0.00,717960.07,PAR III,Banco Mundial,EMPODERAR,40,050602,Vitichi,Potosí,Nor Chichas,2024-02-12,2026-02-07,577,Chinchola,,,X,,,,,,81.00,86.00,,COSECHA DE AGUA EN TANQUES DE ALMACENAMIENTO DE 7500 L DE CAPACIDAD PARA LA PRODUCCION DE HORTALLIZAS,0.00,,,VDAyDI,
80222,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION AGRICOLA Y FRUTALES EN LA COMUNIDAD DE AGUA DE CASTILLA GRANDE, MUNICIPIO DE VITICHI.",511500.00,80817.07,0.00,592317.07,PAR III,Banco Mundial,EMPODERAR,33,050602,Vitichi,Potosí,Nor Chichas,2025-03-01,2026-03-07,546,Agua De Castilla,,,X,,,,,,81.00,86.00,,COSECHA DE AGUA COMUNIDAD DE AGUA DE CASTILLA,0.00,,,VDAyDI,
79739,VITICHI,POTOSí,2026,8,AGROPECUARIO,Infraestructura,CONSTRUCCION SISTEMA DE RIEGO TORREJON GRANDE VITICHI,1636402.82,409100.70,0.00,2045503.52,PAR III,Banco Mundial,EMPODERAR,50,050602,Vitichi,Potosí,Nor Chichas,2025-06-18,2026-06-04,293,TORREJON GRANDE,,,,,X,,,,100.00,82.15,,"El proyecto contempla la construcción de un sistema de riego, que tienen los componentes hidraulicos: obra de toma tipo galeria filtrante, red de...",33.36,ASOCIACION ACCIDENTAL A&E,Ing. Eddy Huanca Aguilar,VDAyDI,0047-50591-00000
80926,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE HUERTOS FRUTALES Y DOTACION DE EQUIPAMIENTO AGRICOLA PARA LA PRODUCCION DE MANZANA EN LA COMUNIDAD YULO, MUNICIPIO DE VITICHI",372000.00,43920.00,0.00,415920.00,PAR III,Banco Mundial,EMPODERAR,24,050602,Vitichi,Potosí,Nor Chichas,2025-10-23,2027-02-23,488,Yulo,,,X,,,,,,84.00,89.00,,El proyecto de huertos frutales ha sido priorizado por la comunidad como una estrategia clave para fortalecer la producción frutícola en la...,0.00,,,VDAyDI,
81212,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION DE HORTALIZAS EN LA COMUNIDAD DE VASQUEZ, MUNICIPIO DE VITICHI",211575.00,35742.61,0.00,247317.61,PAR III,Banco Mundial,EMPODERAR,21,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Vasquez,,,X,,,,,,81.00,86.00,,COSECHA DE AGUA PARA RIEGO DE PARCELAS AGRICOLAS EN LA COMUNIDAD DE VASQUEZ,0.00,,,VDAyDI,
79956,VITICHI,POTOSí,2026,8,AGROPECUARIO,Pecuario,"IMPLEMENTACION DE COSECHA DE AGUA PARA EL CONSUMO DEL GANADO CAPRINO EN LA COMUNIDAD CALCHA, MUNICIPIO DE VITICHI",620000.00,391220.00,0.00,1011220.00,PAR III,Banco Mundial,EMPODERAR,40,050602,Vitichi,Potosí,Nor Chichas,2025-10-23,2027-02-23,488,Calcha,,,X,,,,,,56.00,61.00,,"El proyecto cosecha de agua ha sido priorizado por la comunidad, con el objetivo de mejorar el suministro de agua para la actividad pecuaria. La...",0.00,,,VDAyDI,
81213,VITICHI,POTOSí,2026,8,AGROPECUARIO,Pecuario,"IMPLEMENTACION DE GALLINEROS FAMILIARES EN LA COMUNIDAD DE VASQUEZ, MUNICIPIO DE VITICHI.",113925.00,59224.40,0.00,173149.40,PAR III,Banco Mundial,EMPODERAR,21,050602,Vitichi,Potosí,Nor Chichas,2024-01-10,2026-03-31,546,Vasquez,,,X,,,,,,61.00,66.00,,(en blanco),0.00,,,VDAyDI,
79688,VITICHI,POTOSí,2026,8,AGROPECUARIO,Pecuario,"IMPLEMENTACION DE COSECHA DE AGUA PARA EL CONSUMO DEL GANADO CAPRINO EN LA COMUNIDAD SURMAJCHI, MUNICIPIO DE VITICHI",821500.00,518366.50,0.00,1339866.50,PAR III,Banco Mundial,EMPODERAR,53,050602,Vitichi,Potosí,Nor Chichas,2025-10-23,2027-02-23,488,Surmajchi,,,X,,,,,,56.00,61.00,,"El proyecto cosecha de agua ha sido priorizado por la comunidad, con el objetivo de mejorar el suministro de agua para la actividad pecuaria. La...",0.00,,,VDAyDI,
79741,VITICHI,POTOSí,2026,8,AGROPECUARIO,Infraestructura,CONSTRUCCIÓN CANAL  SISTEMA DE RIEGO KEHUACA CHICA,2167022.58,541755.65,0.00,2708778.23,PAR III,Banco Mundial,EMPODERAR,50,050602,Vitichi,Potosí,Nor Chichas,2025-02-13,2025-03-11,264,COMUNIDAD KEHUACA CHICA - RANCHO MIRANDA Y RANCHO POSTA,,,,,,X,,,100.00,80.00,,"El proyecto contempla la construcción de un sistema de riego, que tienen los componentes hidraulicos: obra de toma tipo azud, conducción por...",52.00,ASOCIACIÓN ACCIDENTAL VIALIDAD DEL SUR,ING. ALEX FERNANDO RENDON GARECA,VDAyDI,0047-50494-00000
79736,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,CONSTRUCCION SISTEMA DE RIEGO CACTOJ - VITICHI,500100.73,314619.42,0.00,814720.15,FDI,FDI,GAM VITICHI,50,050602,Vitichi,Potosí,Nor Chichas,2024-06-11,2025-06-12,356,CACTOJ,,,,,X,,,,100.00,0.00,,"Coadyuvar a mejorar la calidad de vida de las familias campesinas de la comunidad de Cactoj, mediante el incremento de sus ingresos económicos...",9.00,,,VDAyDI,15180021800000
80215,VITICHI,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION FRUTICOLA EN LA COMUNIDAD DE VILLA PACHECO, MUNICIPIO DE VITICHI",332474.99,56237.60,0.00,388712.59,PAR III,Banco Mundial,EMPODERAR,33,050602,Vitichi,Potosí,Nor Chichas,2024-02-12,2026-02-07,577,Villa Pacheco,,,X,,,,,,81.00,86.00,,COSECHA DE AGUA MEJORAMIENTO DE MICRORIEGO VILLA PACHECO,0.00,,,VDAyDI,
